5.23E+03,5.13E+03,0.018402228
5.23E+03,5.13E+03,0.018773434
5.25E+03,5.13E+03,0.022419271
5.24E+03,5.13E+03,0.020083828
5.24E+03,5.14E+03,0.019340224
5.26E+03,5.14E+03,0.022142998
5.25E+03,5.15E+03,0.019308501
5.26E+03,5.15E+03,0.020274069
5.26E+03,5.16E+03,0.019542946
5.25E+03,5.16E+03,0.017211403
5.26E+03,5.16E+03,0.018989963
5.24E+03,5.16E+03,0.015692372
5.22E+03,5.15E+03,0.013153754
5.22E+03,5.14E+03,0.015515651
5.21E+03,5.12E+03,0.01755357
5.20E+03,5.09E+03,0.02162823
5.20E+03,5.04E+03,0.029857178
5.18E+03,4.99E+03,0.036324166
5.15E+03,4.93E+03,0.042015796
5.12E+03,4.88E+03,0.047502136
5.07E+03,4.83E+03,0.048069122
5.03E+03,4.78E+03,0.048994024
4.99E+03,4.75E+03,0.048637901
4.95E+03,4.72E+03,0.047456005
4.92E+03,4.68E+03,0.047808193
4.88E+03,4.65E+03,0.046220223
4.85E+03,4.62E+03,0.046926244
4.81E+03,4.59E+03,0.046311294
4.76E+03,4.55E+03,0.044451135
4.73E+03,4.51E+03,0.047217416
4.69E+03,4.47E+03,0.047904243
4.65E+03,4.43E+03,0.047341125
4.62E+03,4.41E+03,0.046445482
4.57E+03,4.39E+03,0.038379975
4.54E+03,4.40E+03,0.031656327
4.51E+03,4.41E+03,0.022662746
4.48E+03,4.43E+03,0.012000384
4.47E+03,4.45E+03,0.004810499
4.47E+03,4.47E+03,0.000518758
4.47E+03,4.50E+03,0.00576587
4.47E+03,4.52E+03,0.010731264
4.47E+03,4.54E+03,0.015271624
4.47E+03,4.56E+03,0.019429006
4.48E+03,4.57E+03,0.021066393
4.48E+03,4.59E+03,0.025002507
4.50E+03,4.61E+03,0.024583659
4.53E+03,4.63E+03,0.022308633
4.56E+03,4.65E+03,0.020693916
4.61E+03,4.68E+03,0.015368891
4.64E+03,4.71E+03,0.015280783
4.68E+03,4.74E+03,0.013747934
4.71E+03,4.78E+03,0.01504549
4.75E+03,4.82E+03,0.014696854
4.79E+03,4.86E+03,0.014642423
4.81E+03,4.90E+03,0.018903793
4.84E+03,4.94E+03,0.020911149
4.88E+03,4.98E+03,0.020738746
4.91E+03,5.02E+03,0.023001229
4.94E+03,5.07E+03,0.026450413
4.97E+03,5.13E+03,0.031609186
4.99E+03,5.19E+03,0.039141956
5.02E+03,5.23E+03,0.041785203
5.04E+03,5.25E+03,0.042221505
