7.542051003798147524e-02,-9.100624918937683105e-02
-1.419424850786761283e-01,-3.786909878253936768e-01
-4.660879001627781237e-01,-5.535833239555358887e-01
-7.970699945740641335e-01,-5.741083621978759766e-01
-7.514921323928378527e-01,-4.491404592990875244e-01
-2.284319045035269335e-01,-1.202687472105026245e-01
4.378730330982093522e-01,3.279159963130950928e-01
5.246880086814974531e-01,5.938639044761657715e-01
2.653282691264242099e-01,5.906708836555480957e-01
1.795984807379272241e-01,3.113942444324493408e-01
7.650569723277256262e-02,-1.408230513334274292e-01
-2.729245794899620714e-01,-4.949156343936920166e-01
-5.702658708627239559e-01,-6.411917209625244141e-01
-5.670103092783506105e-01,-6.228145360946655273e-01
-5.279435702658710206e-01,-4.854070544242858887e-01
-5.539880629408573398e-01,-2.174277007579803467e-01
-1.706999457406403464e-01,1.802140474319458008e-01
4.975583288117199077e-01,5.461793541908264160e-01
8.654367878459033880e-01,7.094212770462036133e-01
5.702658708627237338e-01,6.089480519294738770e-01
-5.436787845903425648e-02,5.029246956110000610e-02
-5.680954964731417256e-01,-5.197944641113281250e-01
-7.818773738469886325e-01,-6.821823120117187500e-01
-6.690179055887141013e-01,-6.435571908950805664e-01
-3.217580032555616976e-01,-4.441000223159790039e-01
2.441671188279970206e-02,-9.839197248220443726e-02
1.741725447639717039e-01,2.281966805458068848e-01
1.144872490504611484e-01,3.945742249488830566e-01
9.169831795984800804e-02,3.832430243492126465e-01
7.542051003798147524e-02,2.255494296550750732e-01
-7.107976125881720897e-02,1.155969104729592800e-03
-1.753662506782420749e-01,-2.183608412742614746e-01
-1.232772653282692005e-01,-3.438766598701477051e-01
-1.002821486706457627e-01,-3.723146915435791016e-01
-2.870320130222464017e-01,-3.825261592864990234e-01
-4.508952794357027338e-01,-3.507991433143615723e-01
-2.490504612045578714e-01,-2.244257926940917969e-01
-2.658708627238205724e-02,-3.403556346893310547e-02
3.526858383071074243e-02,1.315199434757232666e-01
1.546391752577319090e-01,1.976338177919387817e-01
1.318502441671187408e-01,1.568843871355056763e-01
-1.305480195333695859e-01,8.719001198187470436e-04
-3.185024416711883521e-01,-1.944503784179687500e-01
-1.939229517091698995e-01,-2.707475423812866211e-01
1.899077590884420963e-02,-2.533816993236541748e-01
-2.278893109061319588e-02,-2.370091527700424194e-01
-1.913185024416712565e-01,-2.392429113388061523e-01
-3.868692349430277178e-01,-2.381161451339721680e-01
-3.836136733586544278e-01,-1.854005604982376099e-01
9.224091155724284397e-03,-5.201156437397003174e-02
3.347802495930547462e-01,9.755755215883255005e-02
2.875746066196413486e-02,1.186387389898300171e-01
-3.640803038524145774e-01,-2.232857234776020050e-02
-2.338578404774824260e-01,-1.347233802080154419e-01
1.578947368421051989e-01,-1.378289163112640381e-01
9.712425393380352823e-02,-1.622437834739685059e-01
-2.131307650569723988e-01,-2.626211941242218018e-01
-3.998914812805209329e-01,-3.349114656448364258e-01
-4.823657080846446843e-01,-3.136990070343017578e-01
-3.065653825284861966e-01,-1.963239163160324097e-01
8.301682040151919795e-02,2.144981175661087036e-02
3.119913185024416058e-01,2.226464748382568359e-01
2.349430276722733746e-01,2.364387810230255127e-01
-1.020075963103643513e-02,6.157068163156509399e-02
-1.420510037981552454e-01,-1.887124180793762207e-01
-2.436245252306023512e-01,-3.802274167537689209e-01
-4.508952794357027338e-01,-4.349626004695892334e-01
-5.225176342919154449e-01,-3.835211396217346191e-01
-2.772653282691264764e-01,-2.193424254655838013e-01
2.121540965816602342e-01,5.096881836652755737e-02
3.912099837221920673e-01,2.447083443403244019e-01
-3.787303309820951036e-02,2.267331480979919434e-01
-3.011394465545307320e-01,4.540321603417396545e-02
