7.887218045112781573e-02,-1.195536959553696182e-01,-2.381985892566468310e-01
-2.466165413533835116e-01,-1.969316596931660057e-01,-2.761801410743354168e-01
-2.270676691729323626e-01,-4.253835425383542534e-01,2.219207813347801594e-01
1.285714285714285587e-01,-3.486750348675037026e-02,5.116657623440042935e-01
4.571428571428571841e-01,1.539748953974895418e-01,2.750949538795441907e-01
4.796992481203007919e-01,1.071129707112970508e-01,-3.434617471513836673e-01
2.473684210526315708e-01,1.291492329149232510e-01,-6.744438415626695660e-01
-1.090225563909774653e-01,7.949790794979078035e-02,-5.203472599023332146e-01
-3.541353383458646920e-01,-2.214783821478382153e-01,-1.924036896364623717e-01
-3.541353383458646920e-01,-5.481171548117154124e-01,7.053716766142095751e-03
-1.263157894736842146e-01,-3.043235704323570268e-01,2.316874660879000847e-01
2.285714285714285643e-01,2.552301255230124966e-01,4.443841562669559320e-01
4.796992481203007919e-01,2.859135285913528279e-01,1.589799240368963140e-01
4.563909774436090139e-01,2.092050209205018052e-02,-4.205100379815518985e-01
2.428571428571428548e-01,1.230125523012551847e-01,-6.093326098752035458e-01
-8.270676691729331176e-03,1.163179916317991502e-01,-3.076505697232773118e-01
-8.496240601503760037e-02,4.156206415620639083e-02,6.022788931090605757e-02
-2.857142857142858094e-02,-2.965132496513249727e-01,5.968529571350980611e-03
-5.413533834586467530e-02,-4.030683403068340276e-01,-2.371134020618557436e-01
-1.428571428571428770e-01,-1.974895397489540017e-01,-2.978838849701574421e-01
-2.007518796992481258e-01,-1.581589958158995946e-01,-1.561584373304395756e-01
-9.774436090225566143e-02,-9.322175732217574673e-02,1.568095496473140837e-01
1.744360902255639167e-01,-4.211994421199444227e-02,3.109061313076504907e-01
3.969924812030075079e-01,-6.304044630404465055e-02,9.820944112859461561e-02
4.609022556390977576e-01,6.359832635983261873e-02,-1.888225718936517306e-01
3.932330827067669343e-01,1.743375174337516986e-01,-3.445469343461747824e-01
2.180451127819549029e-01,1.338912133891212997e-01,-2.544763971785133361e-01
2.345864661654134542e-02,-9.422594142259416161e-02,-2.425393380358112638e-01
-1.902255639097744644e-01,-5.090655509065551421e-01,-4.270211611502984783e-01
-3.661654135338346383e-01,-4.058577405857740628e-01,-3.174172544763972370e-01
-3.751879699248120703e-01,-1.899581589958159178e-01,3.201302224633742477e-02
-1.992481203007518964e-01,-3.171548117154812108e-01,2.403689636462288948e-01
8.255639097744360555e-02,-2.993026499302650079e-01,2.197504069451979292e-01
3.661654135338345828e-01,5.634588563458856059e-02,1.416169289202386661e-01
5.383458646616541277e-01,3.138075313807531241e-01,5.046120455778616010e-02
5.165413533834586346e-01,1.910739191073919097e-01,-2.295170916983180209e-01
3.578947368421052655e-01,-5.299860529986072377e-03,-4.530656538252849086e-01
1.100000000000000006e-01,1.043235704323570434e-01,-3.640803038524145774e-01
-1.398496240601503904e-01,-1.447698744769874701e-01,-2.805208898534997664e-01
-3.248120300751879963e-01,-5.481171548117154124e-01,-3.250135648399349320e-01
-3.631578947368421240e-01,-3.506276150627615218e-01,-1.546391752577320200e-01
-2.511278195488721998e-01,-1.370990237099024012e-01,1.904503526858382645e-01
-3.458646616541354024e-02,-2.256624825662482681e-01,2.392837764514377796e-01
2.270676691729323349e-01,-2.471408647140865000e-01,9.495387954422129795e-02
4.255639097744360888e-01,1.938633193863318893e-01,5.371676614215945000e-02
4.834586466165413654e-01,2.914923291492328983e-01,-3.407487791644066288e-02
4.090225563909774542e-01,5.885634588563457004e-02,-2.989690721649485017e-01
2.007518796992481258e-01,-5.299860529986055030e-02,-4.747693977211069338e-01
-1.082706766917293506e-01,-1.534170153417015459e-01,-4.487249050461205035e-01
-3.293233082706767401e-01,-3.439330543933054596e-01,-2.946283233857841521e-01
-3.142857142857143349e-01,-3.112970711297071147e-01,2.007596310363529701e-02
-8.646616541353385754e-02,-1.127857740585774260e-01,3.478024959305479613e-01
1.827067669172932340e-01,-5.969316596931661251e-02,2.588171459576776301e-01
3.556390977443609214e-01,-1.150934449093445056e-01,-1.081823114487249771e-01
3.187969924812030231e-01,1.090655509065550366e-01,-3.022246337493218471e-01
1.376691729323308300e-01,3.793584379358436176e-02,-3.304395008138905077e-01
-3.308270676691731083e-02,-1.790794979079498028e-01,-2.707542051003798966e-01
-7.819548872180454024e-02,-1.916317991631799333e-01,-1.001193705914270871e-01
-4.887218045112784459e-02,-1.548117154811715634e-01,4.937601736299504496e-02
4.210526315789472895e-02,-1.701534170153417014e-01,2.875746066196413486e-02
1.269172932330827064e-01,-1.771269177126917893e-01,-1.094519804666305579e-01
1.615037593984962327e-01,-1.478382147838215588e-02,-1.170265870862724489e-01
1.939849624060150379e-01,4.714086471408643342e-02,-5.935973955507332922e-02
1.939849624060150379e-01,-9.810320781032079440e-02,-1.091481280520890523e-01
1.529323308270676696e-01,-1.153947001394700356e-01,-1.550732501356484605e-01
4.548872180451127289e-02,-1.383263598326359978e-01,-2.533912099837222209e-01
-1.368421052631579038e-01,-3.023709902370990132e-01,-3.575691806836679976e-01
-2.315789473684210509e-01,-2.783821478382147996e-01,-2.219207813347803260e-01
-1.421052631578947623e-01,2.789400278939840883e-04,1.361909929462831736e-01
8.471428571428571419e-02,-6.694560669456069146e-02,3.109061313076504907e-01
